strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,family,pct_cash,dd_cap_days,lead_blocked_days,cap_type,default_cap,allow_3x_dd,mode,use_spx_lead,min_margin,score_lambda,trigger_a,trigger_b
"flat cap 2x, 3x if DD<=-35% + momentum + SPX lead",0.14199519243388115,0.2130790585990745,3.156426712811381,-0.7007935952361839,0.20262056245823057,5312.838923362233,1182,11813.236455406422,,37.86433492315845,6.478537360890302,53.20614732379438,2.450980392156863,,,,risk_cap_sweep,37.86433492315845,3757.0,286.0,flat,2.0,0.35,momentum,True,0.0,,,
"flat cap 2x, 3x if DD<=-35% + momentum + SPX lead min_m=0.5%",0.14199519243388115,0.2130790585990745,3.156426712811381,-0.7007935952361839,0.20262056245823057,5312.838923362233,1182,11813.236455406422,,37.86433492315845,6.478537360890302,53.20614732379438,2.450980392156863,,,,risk_cap_sweep,37.86433492315845,3757.0,286.0,flat,2.0,0.35,momentum,True,0.005,,,
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + greedy",0.21277484010880587,0.22775266023927335,3.1883727263794093,-0.40372669469935013,0.5270269291141535,32262.386300205286,1098,63466.13397202341,,34.44621091679915,37.82458929517753,16.030736618971915,11.698463169051404,,,,risk_cap_sweep,34.44621091679915,3680.0,0.0,tiered,1.0,,greedy,False,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + greedy + SPX lead",0.222037016230747,0.22671224149603583,3.2566094636523184,-0.40372669469935013,0.5499686276531578,40532.9667988071,1111,73761.33571659161,,34.85691573926868,37.51987281399046,15.924748277689455,11.698463169051404,,,,risk_cap_sweep,34.85691573926868,3653.0,31.0,tiered,1.0,,greedy,True,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + best_margin",0.22312417183150668,0.21677141372362305,3.422377690927991,-0.4149249402124594,0.537745867282062,41628.66091225543,1221,88009.78685541684,,34.64493905670376,39.48065712771595,15.315315315315313,10.559088500264972,,,,risk_cap_sweep,34.64493905670376,3445.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + best_margin + SPX lead",0.23512124633533626,0.21575962610820323,3.486164534426523,-0.4149249402124594,0.566659710103095,55788.71226118874,1224,107617.03976552743,,34.949655537890834,39.28192898781134,15.209326974032855,10.559088500264972,,,,risk_cap_sweep,34.949655537890834,3426.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + momentum",0.053492177512204364,0.2138480155249342,2.203870658774715,-0.7934221417976857,0.06741956733272551,472.58693232334923,1096,2142.1431886785217,,34.07525172231055,40.69952305246423,14.957604663487018,10.267620561738209,,,,risk_cap_sweep,34.07525172231055,3443.0,0.0,tiered,1.0,,momentum,False,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-20% + momentum + SPX lead",0.08469731831149896,0.20205567250182968,2.6930647195015447,-0.7403789571217312,0.11439725224061607,1134.3502833849232,1094,3819.566309950567,,37.86433492315845,38.407525172231054,13.804981452040277,9.923158452570217,,,,risk_cap_sweep,37.86433492315845,3316.0,286.0,tiered,1.0,,momentum,True,0.0,,0.05,0.2
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + greedy",0.21406125683922506,0.21840856531919797,3.2197470671088095,-0.39217272585182245,0.5458341254463102,33304.83149577701,1078,60138.859563183425,,34.44621091679915,37.82458929517753,19.541600423953366,8.187599364069953,,,,risk_cap_sweep,34.44621091679915,3945.0,0.0,tiered,1.0,,greedy,False,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + greedy + SPX lead",0.22334109984670825,0.2173285082346598,3.291667551318548,-0.39217272585182245,0.569496767939683,41850.6933588803,1092,70109.43473777377,,34.85691573926868,37.51987281399046,19.435612082670907,8.187599364069953,,,,risk_cap_sweep,34.85691573926868,3918.0,31.0,tiered,1.0,,greedy,True,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + best_margin",0.2128630061106791,0.20916556582769683,3.3782444899711632,-0.37921586176019517,0.5613241100270413,32332.812954334284,1193,64473.09048099517,,34.64493905670376,39.48065712771595,18.455219925808162,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3682.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + best_margin + SPX lead",0.22473548024955337,0.2081237305064832,3.4446448016540856,-0.37921586176019517,0.5926320676735547,43305.45510828794,1196,78670.0786680341,,34.949655537890834,39.28192898781134,18.3492315845257,7.419183889772126,,,,risk_cap_sweep,34.949655537890834,3663.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + momentum",0.05714963248686078,0.20782275130751252,2.191624207062901,-0.7816326107211895,0.07311572176361793,524.3604964890088,1073,2160.225502957139,,34.07525172231055,40.69952305246423,17.95177530471648,7.273449920508744,,,,risk_cap_sweep,34.07525172231055,3669.0,0.0,tiered,1.0,,momentum,False,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-25% + momentum + SPX lead",0.08912470013054397,0.19576563112413556,2.6966994444638157,-0.7185171703734483,0.12403976384339087,1281.7730887539883,1077,3950.4742881479597,,37.86433492315845,38.407525172231054,16.772655007949126,6.955484896661367,,,,risk_cap_sweep,37.86433492315845,3540.0,286.0,tiered,1.0,,momentum,True,0.0,,0.05,0.25
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + greedy",0.20126927550762375,0.21254741934390908,3.1948157185391532,-0.35636354651031266,0.5647863746967152,24239.251868598574,1080,44592.77643119902,,34.44621091679915,37.82458929517753,23.158452570217275,4.5707472178060415,,,,risk_cap_sweep,34.44621091679915,4218.0,0.0,tiered,1.0,,greedy,False,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + greedy + SPX lead",0.21043473089344467,0.21144293826253302,3.2689798148340303,-0.35636354651031266,0.5905057712948621,30446.394050350693,1094,51829.876191176256,,34.85691573926868,37.51987281399046,23.052464228934817,4.5707472178060415,,,,risk_cap_sweep,34.85691573926868,4191.0,31.0,tiered,1.0,,greedy,True,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + best_margin",0.19979828846297454,0.20389397792297276,3.3377150536503337,-0.3449744613098275,0.5791683468520072,23364.551935290547,1188,47486.853987895396,,34.64493905670376,39.48065712771595,21.754107048224693,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3931.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + best_margin + SPX lead",0.2115098228476051,0.20283032092142267,3.405999174406892,-0.3449744613098275,0.6131173364095625,31268.07760222256,1191,57706.70706799446,,34.949655537890834,39.28192898781134,21.64811870694224,4.12029676735559,,,,risk_cap_sweep,34.949655537890834,3912.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + momentum",0.058108193363754834,0.20288426832502066,2.179894974997798,-0.7461277506815431,0.07787968388881994,538.8113985579962,1052,2223.4514066456036,,34.07525172231055,40.69952305246423,21.051934287228406,4.17329093799682,,,,risk_cap_sweep,34.07525172231055,3903.0,0.0,tiered,1.0,,momentum,False,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-5%, 3x@<=-30% + momentum + SPX lead",0.09088582856032024,0.19053318792218318,2.70144404573115,-0.6756805096575801,0.13451006394483564,1345.4236040966828,1062,4122.406932865319,,37.86433492315845,38.407525172231054,19.793322734499206,3.9348171701112875,,,,risk_cap_sweep,37.86433492315845,3768.0,286.0,tiered,1.0,,momentum,True,0.0,,0.05,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + greedy",0.2119602706909891,0.2195114736139547,3.076283598085871,-0.34208936892242653,0.6196049627577115,31618.68687846611,1018,56510.13617476516,,34.44621091679915,43.667196608373075,10.188129305776366,11.698463169051404,,,,risk_cap_sweep,34.44621091679915,3702.0,0.0,tiered,1.0,,greedy,False,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + greedy + SPX lead",0.2229970179864258,0.21835917691833967,3.1517534538784533,-0.34208936892242653,0.6518677230130278,41499.04486597055,1030,67361.73277545263,,34.85691573926868,43.349231584525704,10.095389507154213,11.698463169051404,,,,risk_cap_sweep,34.85691573926868,3675.0,31.0,tiered,1.0,,greedy,True,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + best_margin",0.22349391394229157,0.20937916942526355,3.3007461702862324,-0.3449657121666332,0.6478728350669659,42007.79004511914,1117,75774.43275818472,,34.64493905670376,44.7933227344992,10.002649708532061,10.559088500264972,,,,risk_cap_sweep,34.64493905670376,3468.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + best_margin + SPX lead",0.2373005464866733,0.2082533060461015,3.3718037631402673,-0.3449657121666332,0.6878960375402382,58818.17727175292,1119,95018.43478930237,,34.949655537890834,44.58134605193429,9.90990990990991,10.559088500264972,,,,risk_cap_sweep,34.949655537890834,3449.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + momentum",0.0639880371678685,0.20691209486418816,2.1144693359638773,-0.7857567077841037,0.0814349232198346,636.2487216266939,985,2102.1108466597684,,34.07525172231055,45.72072072072072,9.936406995230525,10.267620561738209,,,,risk_cap_sweep,34.07525172231055,3474.0,0.0,tiered,1.0,,momentum,False,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-20% + momentum + SPX lead",0.09326829948625726,0.19534772010364457,2.6317956436066337,-0.7140857254017072,0.1306121886609474,1436.4113091427118,1009,3658.986815838693,,37.86433492315845,42.951775304716485,9.26073131955485,9.923158452570217,,,,risk_cap_sweep,37.86433492315845,3336.0,286.0,tiered,1.0,,momentum,True,0.0,,0.1,0.2
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + greedy",0.21321735711774426,0.20977857237023237,3.1096575110142686,-0.33017579342112996,0.645769197397798,32617.369044154722,998,52823.99065381388,,34.44621091679915,43.667196608373075,13.698993110757819,8.187599364069953,,,,risk_cap_sweep,34.44621091679915,3967.0,0.0,tiered,1.0,,greedy,False,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + greedy + SPX lead",0.22427317938986158,0.20857815749032582,3.1895681954135826,-0.33017579342112996,0.679253851610519,42817.800892016305,1011,63232.747558379866,,34.85691573926868,43.349231584525704,13.606253312135665,8.187599364069953,,,,risk_cap_sweep,34.85691573926868,3940.0,31.0,tiered,1.0,,greedy,True,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + best_margin",0.21324388027146202,0.20145921638159267,3.2554790656305954,-0.3038965519202569,0.7016989134099082,32638.765159491224,1089,55375.49255855173,,34.64493905670376,44.7933227344992,13.142554319024907,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3705.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + best_margin + SPX lead",0.2269060389835298,0.20029658113940324,3.3297026195317025,-0.3038965519202569,0.7466555232356517,45667.747377710686,1091,69195.2340394694,,34.949655537890834,44.58134605193429,13.049814520402755,7.419183889772126,,,,risk_cap_sweep,34.949655537890834,3686.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + momentum",0.06789133578558104,0.20066811855690583,2.101406484269935,-0.7744140809986156,0.08766800275381667,710.1170302213382,962,2100.5015761749505,,34.07525172231055,45.72072072072072,12.930577636459988,7.273449920508744,,,,risk_cap_sweep,34.07525172231055,3700.0,0.0,tiered,1.0,,momentum,False,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-25% + momentum + SPX lead",0.09790598973174602,0.18882412621031253,2.636778225630135,-0.6987367796843978,0.14011855762905132,1630.8846129909186,992,3762.504577882556,,37.86433492315845,42.951775304716485,12.2284048754637,6.955484896661367,,,,risk_cap_sweep,37.86433492315845,3560.0,286.0,tiered,1.0,,momentum,True,0.0,,0.1,0.25
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + greedy",0.20036982043954232,0.20364525960744037,3.084623786818143,-0.29262854380894887,0.6847241141669339,23700.717982944796,1000,39298.56377311472,,34.44621091679915,43.667196608373075,17.315845257021728,4.5707472178060415,,,,risk_cap_sweep,34.44621091679915,4240.0,0.0,tiered,1.0,,greedy,False,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + greedy + SPX lead",0.2112855309359709,0.20241460349891793,3.1672801514514197,-0.29262854380894887,0.7220263894485798,31094.902908809032,1013,46838.922865075336,,34.85691573926868,43.349231584525704,17.223105458399576,4.5707472178060415,,,,risk_cap_sweep,34.85691573926868,4213.0,31.0,tiered,1.0,,greedy,True,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + best_margin",0.20014996808330032,0.1959536425868963,3.2138919818363743,-0.2662030823472662,0.7518694611589865,23570.854635820368,1084,40910.798026071774,,34.64493905670376,44.7933227344992,16.441441441441444,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3954.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + best_margin + SPX lead",0.21362489801085083,0.1947640315506647,3.2904208493417038,-0.2662030823472662,0.8024884465168353,32947.63198745909,1086,50851.272156121624,,34.949655537890834,44.58134605193429,16.34870164281929,4.12029676735559,,,,risk_cap_sweep,34.949655537890834,3935.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + momentum",0.06925241896355439,0.19553997960960903,2.0889963823312003,-0.7215593476180644,0.09597605407256266,737.7734315592556,941,2179.7680698227978,,34.07525172231055,45.72072072072072,16.030736618971915,4.17329093799682,,,,risk_cap_sweep,34.07525172231055,3934.0,0.0,tiered,1.0,,momentum,False,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-10%, 3x@<=-30% + momentum + SPX lead",0.09999382921844147,0.18338515669239233,2.6429675691090795,-0.6497234186128761,0.15390214721199802,1726.5242374363054,977,3947.45098455129,,37.86433492315845,42.951775304716485,15.249072602013777,3.9348171701112875,,,,risk_cap_sweep,37.86433492315845,3788.0,286.0,tiered,1.0,,momentum,True,0.0,,0.1,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + greedy",0.19767836217118484,0.21296195574606322,3.0055540289830844,-0.35447695910339455,0.5576620908484087,22157.43952082109,1004,42649.63139992571,,34.44621091679915,48.51616322204558,5.339162692103868,11.698463169051404,,,,risk_cap_sweep,34.44621091679915,3715.0,0.0,tiered,1.0,,greedy,False,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + greedy + SPX lead",0.207677911575755,0.21191611901178897,3.0811971080720757,-0.35447695910339455,0.5858713979634966,28433.631688478286,1018,49112.804916831,,34.85691573926868,48.171701112877585,5.2729199788023315,11.698463169051404,,,,risk_cap_sweep,34.85691573926868,3688.0,31.0,tiered,1.0,,greedy,True,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + best_margin",0.21336640003577845,0.20326268658721428,3.239452569915951,-0.3529089028365812,0.6045934186437353,32737.777547942515,1086,61080.87123768739,,34.64493905670376,49.40381558028617,5.392156862745098,10.559088500264972,,,,risk_cap_sweep,34.64493905670376,3499.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + best_margin + SPX lead",0.226139545433097,0.20224981932868813,3.3102306287431262,-0.3529089028365812,0.6407873069096636,44819.66091336044,1090,73863.33194883444,,34.949655537890834,49.165341812400634,5.325914149443562,10.559088500264972,,,,risk_cap_sweep,34.949655537890834,3480.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + momentum",0.05908987774465757,0.20086773237624256,2.075121086844161,-0.7907933816310487,0.07472227147726238,554.0096374270305,973,1962.3040689450288,,34.07525172231055,50.185479597244296,5.471648118706942,10.267620561738209,,,,risk_cap_sweep,34.07525172231055,3520.0,0.0,tiered,1.0,,momentum,False,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-20% + momentum + SPX lead",0.09116639504558743,0.18922587705846314,2.6092602933727265,-0.7154792323863473,0.12742004368389417,1355.8419212765145,996,3444.781635638253,,37.86433492315845,47.231054583995764,4.9814520402755695,9.923158452570217,,,,risk_cap_sweep,37.86433492315845,3374.0,286.0,tiered,1.0,,momentum,True,0.0,,0.15,0.2
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + greedy",0.19892869485082798,0.20289934819527836,3.041550586300671,-0.3427379806440199,0.5804104187024506,22861.896081419138,984,39515.490348288375,,34.44621091679915,48.51616322204558,8.850026497085322,8.187599364069953,,,,risk_cap_sweep,34.44621091679915,3980.0,0.0,tiered,1.0,,greedy,False,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + greedy + SPX lead",0.20894634055724204,0.2018071824937476,3.1218675798279696,-0.3427379806440199,0.6096387104943041,29343.202946968897,999,45682.34368857151,,34.85691573926868,48.171701112877585,8.783783783783784,8.187599364069953,,,,risk_cap_sweep,34.85691573926868,3953.0,31.0,tiered,1.0,,greedy,True,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + best_margin",0.20321516710695153,0.19507116994260792,3.1947242768205677,-0.31233529208883837,0.6506314600181349,25445.100811553082,1058,44656.89170432829,,34.64493905670376,49.40381558028617,8.532061473237944,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3736.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + best_margin + SPX lead",0.21585271003425555,0.1940235016900222,3.26884274825286,-0.31233529208883837,0.6910929232193843,34810.92963157775,1062,53762.14655290004,,34.949655537890834,49.165341812400634,8.465818759936408,7.419183889772126,,,,risk_cap_sweep,34.949655537890834,3717.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + momentum",0.06280711172889553,0.19442306105812077,2.062517021537845,-0.7776029509558124,0.08077015609533683,615.4037047971987,950,1946.3836961389543,,34.07525172231055,50.185479597244296,8.465818759936408,7.273449920508744,,,,risk_cap_sweep,34.07525172231055,3746.0,0.0,tiered,1.0,,momentum,False,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-25% + momentum + SPX lead",0.09577312425763873,0.1824763733709199,2.616840878486594,-0.6947458056836284,0.13785347601112635,1538.4783987557748,979,3524.342174644145,,37.86433492315845,47.231054583995764,7.94912559618442,6.955484896661367,,,,risk_cap_sweep,37.86433492315845,3598.0,286.0,tiered,1.0,,momentum,True,0.0,,0.15,0.25
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + greedy",0.18629499727881016,0.19653430351085405,3.01707192845115,-0.3055612245416694,0.6096814069201543,16638.396522750743,986,29601.80616126123,,34.44621091679915,48.51616322204558,12.466878643349231,4.5707472178060415,,,,risk_cap_sweep,34.44621091679915,4253.0,0.0,tiered,1.0,,greedy,False,0.0,,0.15,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + greedy + SPX lead",0.19618337046835244,0.19541289167735462,3.1003317838461153,-0.3055612245416694,0.6420427551389096,21342.658296084475,1001,34072.660182843065,,34.85691573926868,48.171701112877585,12.400635930047695,4.5707472178060415,,,,risk_cap_sweep,34.85691573926868,4226.0,31.0,tiered,1.0,,greedy,True,0.0,,0.15,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + best_margin",0.19025188852217778,0.1893621372984417,3.1533557344432843,-0.2749996542461173,0.6918259189951834,18386.155946280647,1053,33143.55628254211,,34.64493905670376,49.40381558028617,11.830948595654478,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3985.0,0.0,tiered,1.0,,best_margin,False,0.0,,0.15,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + best_margin + SPX lead",0.20271336107242788,0.1882887685180022,3.229931877986376,-0.2749996542461173,0.7371404216057846,25128.701953429954,1057,39692.67981843226,,34.949655537890834,49.165341812400634,11.76470588235294,4.12029676735559,,,,risk_cap_sweep,34.949655537890834,3966.0,23.0,tiered,1.0,,best_margin,True,0.0,,0.15,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + momentum",0.06408532892520125,0.18911993225896648,2.050539531521747,-0.7251619942807868,0.08837381085968365,637.9961680902157,929,2015.4706786008924,,34.07525172231055,50.185479597244296,11.56597774244833,4.17329093799682,,,,risk_cap_sweep,34.07525172231055,3980.0,0.0,tiered,1.0,,momentum,False,0.0,,0.15,0.3
"tiered cap base 1x, 2x@<=-15%, 3x@<=-30% + momentum + SPX lead",0.09786714396003049,0.17683624060372138,2.6256230563308307,-0.6394052093307834,0.15305966002757557,1629.1546338234268,964,3691.133862038322,,37.86433492315845,47.231054583995764,10.969793322734498,3.9348171701112875,,,,risk_cap_sweep,37.86433492315845,3826.0,286.0,tiered,1.0,,momentum,True,0.0,,0.15,0.3
"tiered cap base 2x, 2x@<=-5%, 3x@<=-20% + greedy",0.3377485414577013,0.25006465565783853,3.7632756532035936,-0.34826051870579894,0.9698157652576809,611435.6924233641,1148,783237.6565634552,,34.44621091679915,3.7625861155272924,50.092739798622155,11.698463169051404,,,,risk_cap_sweep,34.44621091679915,3640.0,0.0,tiered,2.0,,greedy,False,0.0,,0.05,0.2
"tiered cap base 2x, 2x@<=-5%, 3x@<=-20% + greedy + SPX lead",0.3363009826780723,0.24887132267428588,3.8110585093905156,-0.34826051870579894,0.9656592252484706,591897.8563997124,1160,771534.6995419569,,34.85691573926868,3.7625861155272924,49.68203497615262,11.698463169051404,,,,risk_cap_sweep,34.85691573926868,3613.0,31.0,tiered,2.0,,greedy,True,0.0,,0.05,0.2
"tiered cap base 2x, 2x@<=-5%, 3x@<=-20% + best_margin",0.3282562628046315,0.23818063621720237,4.070384748484202,-0.3572644594956766,0.9188046951773658,493838.6455727379,1400,769333.2142380942,,34.64493905670376,7.114467408585055,47.68150503444621,10.559088500264972,,,,risk_cap_sweep,34.64493905670376,3315.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.05,0.2
"tiered cap base 2x, 2x@<=-5%, 3x@<=-20% + best_margin + SPX lead",0.33457798541739314,0.23711474349545725,4.11348407497191,-0.3572644594956766,0.9364994936515425,569428.414412021,1402,894050.6174117718,,34.949655537890834,7.114467408585055,47.37678855325914,10.559088500264972,,,,risk_cap_sweep,34.949655537890834,3300.0,23.0,tiered,2.0,,best_margin,True,0.0,,0.05,0.2
